Genotype,blups,deregressed.blups,Adj.Grain.Yield
PYT-S-4081,-305.3456073,-494.086189,4649.589489
PYT-S-4082,-183.7927257,-295.3292563,4848.346422
PYT-S-4083,171.8222432,267.6276555,5411.303334
PYT-S-4084,608.5129005,918.3346414,6062.01032
PYT-S-4085,70.1057515,113.8379836,5257.513662
PYT-S-4086,151.6455693,228.9995246,5372.675203
PYT-S-4087,-217.21032,-340.1965684,4803.47911
PYT-S-4088,-22.95738296,-37.1475338,5106.528145
PYT-S-4089,303.9589906,492.7469349,5636.422613
PYT-S-4090,302.2224942,506.8255897,5650.501268
PYT-S-4091,-10.69649255,-17.30206501,5126.373614
PYT-S-4092,-184.8006435,-289.4648053,4854.210873
PYT-S-4093,62.75211727,98.31718638,5241.992865
PYT-S-4094,-282.8003744,-456.1111956,4687.564483
PYT-S-4095,-352.4858475,-552.0459587,4591.62972
PYT-S-4096,-105.5644588,-169.8976108,4973.778068
PYT-S-4097,-276.6447154,-444.0475662,4699.628112
PYT-S-4098,-239.6001537,-361.5940281,4782.08165
PYT-S-4099,-220.0977615,-356.5281501,4787.147528
PYT-S-4100,494.5084038,792.6133237,5936.289002
PYT-S-4101,-130.0446553,-203.6941156,4939.981563
PYT-S-4102,118.3409775,185.3465924,5329.022271
PYT-S-4103,496.5314687,777.7245857,5921.400264
PYT-S-4104,180.4550195,272.2734327,5415.949111
PYT-S-4105,107.7055111,180.6744564,5324.350135
PYT-S-4106,85.87156619,138.9874855,5282.663164
PYT-S-4107,194.7496343,293.9095725,5437.585251
PYT-S-4108,78.89218895,119.7416226,5263.417301
PYT-S-4109,639.791037,965.5413038,6109.216982
PYT-S-4110,-7.903894163,-12.68717662,5130.988502
PYT-S-4111,-879.085432,-1424.805067,3718.870612
PYT-S-4112,-18.55720118,-28.00446933,5115.671209
PYT-S-4113,332.0536498,501.4622745,5645.137953
PYT-S-4114,136.8591243,214.5953378,5358.271016
PYT-S-4115,-42.63567526,-69.05758624,5074.618092
PYT-S-4116,459.4194848,737.4608039,5881.136482
PYT-S-4117,431.2134252,698.3531238,5842.028802
PYT-S-4118,274.6105795,444.4576923,5588.133371
PYT-S-4119,689.0525677,1114.959461,6258.63514
PYT-S-4120,477.2845699,772.3052036,5915.980882
PYT-S-4121,-283.2772423,-454.5370463,4689.138632
PYT-S-4122,-97.61184643,-158.1179433,4985.557735
PYT-S-4123,100.8818666,161.9267051,5305.602384
PYT-S-4124,50.79749524,81.53738555,5225.213064
PYT-S-4125,189.1118338,296.1785234,5439.854202
PYT-S-4126,-74.076891,-119.9940523,5023.681626
PYT-S-4127,-227.1037437,-342.7362542,4800.939424
PYT-S-4128,-252.1220804,-380.4899622,4763.185716
PYT-S-4129,-160.8083757,-242.6818624,4900.993816
PYT-S-4130,-230.2367089,-372.9549729,4770.720706
PYT-S-4131,-64.83749725,-101.5717344,5042.103944
PYT-S-4132,-334.5064063,-536.9174805,4606.758198
PYT-S-4133,-251.8521,-407.9674494,4735.708229
PYT-S-4134,168.4867733,263.8759203,5407.551599
PYT-S-4135,768.9113212,1234.225816,6377.901494
PYT-S-4136,233.0029784,351.6362493,5495.311928
PYT-S-4137,-1.239992697,-1.990360522,5141.685318
PYT-S-4138,247.9978123,401.3316641,5545.007343
PYT-S-4139,-262.8637599,-425.3521746,4718.323504
PYT-S-4140,189.4406307,306.8669427,5450.542621
PYT-S-4141,-126.6918783,-205.0224108,4938.653268
PYT-S-4142,156.1504481,235.6496005,5379.325279
PYT-S-4143,14.44853991,23.37910319,5167.054782
PYT-S-4144,-48.24530679,-77.45083929,5066.224839
PYT-S-4145,123.8693514,200.9253034,5344.600982
PYT-S-4146,317.5242398,497.2921479,5640.967826
PYT-S-4147,-151.4018507,-237.1194803,4906.556198
PYT-S-4148,436.3011105,706.7534448,5850.429123
PYT-S-4149,336.1973184,507.3711145,5651.046793
PYT-S-4150,56.94295015,98.0435034,5241.719182
PYT-S-4151,-158.9489679,-248.9419583,4894.73372
PYT-S-4152,-105.2724129,-170.6905941,4972.985084
PYT-S-4153,-341.8552085,-548.7353298,4594.940349
PYT-S-4154,189.1183688,296.1898228,5439.865501
PYT-S-4155,-253.7464052,-411.0322863,4732.643392
PYT-S-4156,-63.20179758,-95.3929621,5048.282716
PYT-S-4157,115.4518976,185.3117065,5328.987385
PYT-S-4158,-539.7319722,-873.3493902,4270.326288
PYT-S-4159,32.40477474,52.43404962,5196.109728
PYT-S-4160,387.6762841,627.4673023,5771.142981
PYT-S-4161,-534.2858905,-836.7632592,4306.912419
PYT-S-4162,471.6216489,757.0301903,5900.705869
PYT-S-4163,303.0279617,490.3364483,5634.012127
PYT-S-4164,-140.6205799,-212.2188938,4931.456785
PYT-S-4165,-466.8826593,-731.2164171,4412.459261
PYT-S-4166,12.57994425,18.98396212,5162.659641
PYT-S-4167,-421.9882969,-683.5595382,4460.11614
PYT-S-4168,-599.4174588,-938.8501661,4204.825512
PYT-S-4169,-478.2572194,-749.0750953,4394.600583
PYT-S-4170,-78.31933941,-125.7125323,5017.963146
PYT-S-4171,-598.272009,-968.1069203,4175.568758
PYT-S-4172,-84.58849164,-127.6559973,5016.019681
PYT-S-4173,-5.958101716,-9.640765754,5134.034913
PYT-S-4174,-269.4221657,-437.0209172,4706.654761
PYT-S-4175,443.4999926,717.8192569,5861.494935
PYT-S-4176,-366.918869,-590.4602498,4553.215429
PYT-S-4177,-75.63179106,-121.3988067,5022.276872
PYT-S-4178,-121.5417586,-196.8860235,4946.789655
PYT-S-4179,281.2991146,455.6657884,5599.341467
PYT-S-4180,-1037.869052,-1625.574728,3518.10095
PYT-S-4181,106.1092076,160.1293533,5303.805032
PYT-S-4182,31.41094945,50.88107655,5194.556755
PYT-S-4183,-74.50720233,-112.6154734,5031.060205
PYT-S-4184,-348.9779828,-560.1659394,4583.509739
PYT-S-4185,-382.5341311,-635.4705153,4508.205163
PYT-S-4186,340.9635728,514.72988,5658.405559
PYT-S-4187,-502.8409414,-787.5178863,4356.157792
PYT-S-4188,-609.8407921,-955.1109241,4188.564754
PYT-S-4189,-47.2153003,-76.39974003,5067.275938
PYT-S-4190,-1077.130616,-1744.81438,3398.861298
PYT-S-4191,53.26314927,86.1852791,5229.860958
PYT-S-4192,-321.610281,-539.2224011,4604.453277
PYT-S-4193,84.26046382,127.5017423,5271.177421
PYT-S-4194,-353.3920746,-590.0933863,4553.582292
PYT-S-4195,-464.0224644,-726.9073066,4416.768372
PYT-S-4196,-621.5939888,-1005.802104,4137.873574
PYT-S-4197,238.3561163,403.1620228,5546.837701
PYT-S-4198,-555.642467,-838.7972648,4304.878414
PYT-S-4199,-90.68569728,-136.8587314,5006.816947
PYT-S-4200,-92.37763571,-148.2784115,4995.397267
PYT-S-4201,-218.4891991,-350.7002556,4792.975423
PYT-S-4202,-270.7415015,-424.0228158,4719.652863
PYT-S-4203,2.32503894592471e-13,-1.44E-08,5143.675679
PYT-S-4204,-191.8530971,-307.9670346,4835.708644
PYT-S-4205,79.10854378,126.9798814,5270.65556
PYT-S-4206,-493.8878899,-801.9622172,4341.713461
PYT-S-4207,-405.3779691,-673.4412932,4470.234385
PYT-S-4208,-460.8277245,-739.8622261,4403.813452
PYT-S-4209,-403.0219687,-652.1315186,4491.54416
PYT-S-4210,46.7800813,70.59869887,5214.274377
PYT-S-4211,-50.0364185,-83.1263183,5060.54936
PYT-S-4212,9.889662644,16.58141642,5160.257095
PYT-S-4213,-4.24E-13,2.63057153899889e-08,5143.675679
PYT-S-4214,-172.3455957,-298.5989014,4845.076777
PYT-S-4215,-858.9907232,-1391.448909,3752.226769
PYT-S-4216,119.954877,194.1007214,5337.7764
PYT-S-4217,-469.4627509,-735.263117,4408.412562
PYT-S-4218,-69.7009193,-112.905498,5030.770181
PYT-S-4219,-171.3876645,-275.1008853,4868.574793
PYT-S-4220,337.9451611,547.4244156,5691.100094
PYT-S-4221,-726.730607,-1178.857102,3964.818576
PYT-S-4222,18.51904769,31.02590878,5174.701587
PYT-S-4223,-767.5623016,-1161.828748,3981.84693
PYT-S-4224,-234.1006637,-378.8272811,4764.848397
PYT-S-4225,-60.58012816,-98.05434975,5045.621329
PYT-S-4226,-408.0281611,-677.8067468,4465.868932
PYT-S-4227,-216.6951406,-339.472201,4804.203477
PYT-S-4228,-331.4115239,-500.1448509,4643.530828
PYT-S-4229,208.9532035,338.4752665,5482.150945
PYT-S-4230,-249.1691459,-401.016291,4742.659387
PYT-S-4231,-1132.509605,-1763.969672,3379.706007
PYT-S-4232,14.20741662,23.79904882,5167.474727
PYT-S-4233,-154.9377793,-259.8509336,4883.824745
PYT-S-4234,265.2890814,415.4780093,5559.153688
PYT-S-4235,-281.4592031,-456.6057136,4687.069965
PYT-S-4236,-214.0393122,-323.0197139,4820.655965
PYT-S-4237,227.4742886,343.4064411,5487.08212
PYT-S-4238,-42.9057438,-67.20004673,5076.475632
PYT-S-4239,-395.1402727,-656.4411284,4487.23455
PYT-S-4240,-40.96188473,-64.28081669,5079.394862
PYT-S-4241,-136.6408817,-206.2062241,4937.469454
PYT-S-4242,104.3811922,169.5439647,5313.219643
PYT-S-4243,-175.6908842,-275.1581669,4868.517512
PYT-S-4244,198.5289482,321.2376843,5464.913363
PYT-S-4245,-97.46611354,-152.6484339,4991.027245
PYT-S-4246,412.2194695,691.2893493,5834.965028
PYT-S-4247,-611.2537314,-981.4486786,4162.227
PYT-S-4248,-69.92700505,-108.5472966,5035.128382
PYT-S-4249,-144.5892239,-234.7810844,4908.894594
PYT-S-4250,-388.4928287,-586.2933522,4557.382326
PYT-S-4251,-108.3056568,-175.2501475,4968.425531
PYT-S-4252,54.00693698,87.392282,5231.067961
PYT-S-4253,252.3273509,380.924569,5524.600248
PYT-S-4254,35.85837796,57.58620241,5201.261881
PYT-S-4255,-315.6364487,-495.3527774,4648.322901
PYT-S-4256,-183.3781416,-287.2263504,4856.449328
PYT-S-4257,-134.4335868,-210.545328,4933.130351
PYT-S-4258,-144.4244431,-226.2052631,4917.470415
PYT-S-4259,-279.7697483,-453.4189444,4690.256734
PYT-S-4260,-192.3123821,-301.2145612,4842.461117
PYT-S-4261,169.7588075,274.6914962,5418.367175
PYT-S-4262,323.0839171,487.7582653,5631.433944
PYT-S-4263,-100.9189387,-161.9890676,4981.686611
PYT-S-4264,-132.7359698,-200.8558762,4942.819802
PYT-S-4265,77.35933859,124.1725393,5267.848218
PYT-S-4266,222.3742776,348.5183309,5492.194009
PYT-S-4267,-215.0814328,-324.7923843,4818.883294
PYT-S-4268,110.7858336,179.4582521,5323.133931
PYT-S-4269,-65.88216916,-103.2006635,5040.475015
PYT-S-4270,352.5041432,552.0813662,5695.757045
PYT-S-4271,356.661067,577.7424972,5721.418176
PYT-S-4272,273.8388414,413.4010136,5557.076692
PYT-S-4273,-15.18379345,-24.59560845,5119.08007
PYT-S-4274,-567.7852421,-913.6970256,4229.978653
PYT-S-4275,-449.25412,-703.9771653,4439.698513
PYT-S-4276,102.0720557,170.9728793,5314.648558
PYT-S-4277,224.3711148,363.4502645,5507.125943
PYT-S-4278,222.1949688,372.1859822,5515.861661
PYT-S-4279,-24.84484952,-37.4941413,5106.181537
PYT-S-4280,-133.4370028,-216.1551432,4927.520535
PYT-S-4281,311.6457468,470.3209508,5613.996629
PYT-S-4282,96.899599,151.7902145,5295.465893
PYT-S-4283,-21.62176598,-33.86446572,5109.811213
PYT-S-4284,-548.0741208,-858.389986,4285.285693
PYT-S-4285,385.1297807,618.203809,5761.879488
PYT-S-4286,-46.41655539,-72.71452595,5070.961153
PYT-S-4287,418.9361641,632.2235757,5775.899254
PYT-S-4288,-51.65630344,-80.90430647,5062.771372
PYT-S-4289,253.1555882,392.9678191,5536.643498
PYT-S-4290,-7.728576289,-12.43742738,5131.238251
PYT-S-4291,224.1263064,375.4359686,5519.111647
PYT-S-4292,259.1478885,415.9628127,5559.638491
PYT-S-4293,-199.8099948,-323.6654103,4820.010268
PYT-S-4294,49.67056711,83.29724794,5226.972926
PYT-S-4295,251.7476726,404.081493,5547.757172
PYT-S-4296,429.5560724,689.4967592,5833.172438
PYT-S-4297,-150.973149,-244.6179907,4899.057688
PYT-S-4298,-427.1991726,-691.263088,4452.412591
PYT-S-4299,-439.0096007,-710.3681211,4433.307557
PYT-S-4300,-32.52331872,-52.62602126,5091.049657
PYT-S-4301,-95.33707019,-154.2642538,4989.411425
PYT-S-4302,-67.63198441,-109.4396741,5034.236004
PYT-S-4303,-314.9348332,-505.5101978,4638.165481
PYT-S-4304,124.0738841,200.9920067,5344.667685
PYT-S-4305,371.9270861,582.4882009,5726.163879
PYT-S-4306,-35.34842975,-56.74442136,5086.931257
PYT-S-4307,-142.5358035,-230.6343788,4913.0413
PYT-S-4308,84.88648183,128.1148949,5271.790573
PYT-S-4309,-64.38395976,-104.44147,5039.234209
PYT-S-4310,-362.2376165,-546.669506,4597.006173
PYT-S-4311,288.0241733,462.317891,5605.993569
PYT-S-4312,-56.49530177,-89.26602399,5054.409655
PYT-S-4313,-139.0688297,-225.0288898,4918.646789
PYT-S-4314,-376.5293759,-610.7786342,4532.897044
PYT-S-4315,420.159475,674.4202386,5818.095917
PYT-S-4316,-567.1762409,-917.7354781,4225.9402
PYT-S-4317,325.2546394,490.8774774,5634.553156
PYT-S-4318,87.52239991,141.7736281,5285.449307
PYT-S-4319,-293.2574595,-470.7048498,4672.970829
PYT-S-4320,-540.3174959,-869.5981238,4274.077555
PYT-S-4321,189.0338838,285.2794342,5428.955113
PYT-S-4322,-185.7916608,-280.4592093,4863.216469
PYT-S-4323,284.1902856,459.9836513,5603.65933
PYT-S-4324,12.54307877,20.31613844,5163.991817
PYT-S-4325,-0.7584339,-1.229334166,5142.446344
PYT-S-4326,64.08341017,102.9004281,5246.576107
PYT-S-4327,98.15247735,148.0948616,5291.77054
PYT-S-4328,125.2711133,201.0799265,5344.755605
PYT-S-4329,-262.2973635,-410.7942413,4732.881437
PYT-S-4330,-128.3631568,-201.0378196,4942.637859
PYT-S-4331,31.39341347,50.79763419,5194.473313
PYT-S-4332,250.4002456,405.1738739,5548.849552
PYT-S-4333,64.76209734,101.4278665,5245.103545
PYT-S-4334,353.078207,571.9469308,5715.622609
PYT-S-4335,-154.0185572,-249.2251454,4894.450533
PYT-S-4336,183.8598324,277.508261,5421.18394
PYT-S-4337,66.77708539,104.5853973,5248.261076
PYT-S-4338,270.067641,422.9706257,5566.646304
PYT-S-4339,-212.0766652,-340.4067991,4803.268879
PYT-S-4340,198.2935673,299.2630639,5442.938742
PYT-S-4341,147.352273,238.6987654,5382.374444
PYT-S-4342,349.7727994,547.7967033,5691.472382
PYT-S-4343,36.34641198,58.876537,5202.552216
PYT-S-4344,190.9959129,309.3862632,5453.061942
PYT-S-4345,-60.09655014,-96.4636346,5047.212044
PYT-S-4346,100.9640169,158.182697,5301.858376
PYT-S-4347,27.35190455,41.27810336,5184.953782
PYT-S-4348,-200.1201282,-321.2192259,4822.456453
PYT-S-4349,-150.7831725,-252.9370067,4890.738672
PYT-S-4350,-54.73269315,-82.60004878,5061.07563
PYT-S-4351,15.42308,24.76232816,5168.438007
PYT-S-4352,-711.546428,-1151.360367,3992.315311
PYT-S-4353,287.3198553,464.972228,5608.647907
PYT-S-4354,-44.41054076,-71.86194272,5071.813736
PYT-S-4355,35.70266656,57.83346974,5201.509148
PYT-S-4356,160.3475631,243.3590684,5387.034747
PYT-S-4357,120.1724735,194.6668685,5338.342547
PYT-S-4358,404.565037,610.7417939,5754.417472
PYT-S-4359,-161.4546762,-261.2591569,4882.416522
PYT-S-4360,145.3311088,235.5512422,5379.226921
PYT-S-4361,190.7401779,308.9817946,5452.657473
PYT-S-4362,203.061556,318.0394804,5461.715159
PYT-S-4363,415.8349571,668.0134326,5811.689111
PYT-S-4364,449.3772105,727.1421325,5870.817811
PYT-S-4365,54.11762125,86.87217698,5230.547856
PYT-S-4366,220.8003868,354.4038649,5498.079543
PYT-S-4367,-47.20388435,-75.77356923,5067.902109
PYT-S-4368,-83.82798528,-135.7901895,5007.885489
PYT-S-4369,469.9458712,760.436565,5904.112244
PYT-S-4370,257.555112,416.7486379,5560.424316
PYT-S-4371,-27.10348918,-43.51827253,5100.157406
PYT-S-4372,0.760603431,1.232747954,5144.908426
PYT-S-4373,27.01194556,42.30500896,5185.980687
PYT-S-4374,303.7250332,491.5901566,5635.265835
PYT-S-4375,392.6605223,592.5567395,5736.232418
PYT-S-4376,142.896228,231.2238009,5374.899479
PYT-S-4377,364.85334,550.6159943,5694.291673
PYT-S-4378,-281.5780796,-453.1607577,4690.514921
PYT-S-4379,-49.1174839,-74.53291535,5069.142763
PYT-S-4380,217.7640173,328.7478042,5472.423483
PYT-S-4381,382.4414853,639.6206203,5783.296299
PYT-S-4382,413.2942059,643.7158443,5787.391523
PYT-S-4383,428.9044851,688.4455538,5832.121232
PYT-S-4384,446.6576502,720.3653772,5864.041056
PYT-S-4385,317.9138522,517.6794025,5661.355081
PYT-S-4386,133.1074249,215.3834223,5359.059101
PYT-S-4387,-381.0254246,-596.75402,4546.921659
PYT-S-4388,-3.78E-13,2.34636116044099e-08,5143.675679
PYT-S-4389,401.5350379,628.892519,5772.568197
PYT-S-4390,323.8980098,519.891162,5663.566841
PYT-S-4391,250.0361116,391.5994675,5535.275146
PYT-S-4392,199.6209998,301.2583511,5444.93403
PYT-S-4393,-72.64620675,-109.629779,5034.0459
PYT-S-4394,292.5608404,490.6237433,5634.299422
PYT-S-4395,63.88939707,103.4916016,5247.16728
PYT-S-4396,105.2901069,170.385981,5314.06166
PYT-S-4397,392.3281363,635.5156136,5779.191292
PYT-S-4398,-522.8077128,-839.2603315,4304.415347
PYT-S-4399,207.6630066,336.3845132,5480.060192
PYT-S-4400,-247.4355078,-387.5545982,4756.12108
PYT-S-4401,-79.85444695,-120.5124225,5023.163256
PYT-S-4402,293.2746191,475.0632872,5618.738966
PYT-S-4403,-354.3326794,-624.962199,4518.71348
PYT-S-4404,-180.4085846,-272.2631611,4871.412517
PYT-S-4405,-86.9474825,-131.2157071,5012.459971
PYT-S-4406,-119.7836797,-194.1435351,4949.532143
PYT-S-4407,-19.48321351,-29.40172593,5114.273953
PYT-S-4408,232.9359802,377.3233444,5520.999023
PYT-S-4409,-135.0758571,-216.818956,4926.856723
PYT-S-4410,-646.4594354,-1037.647241,4106.028438
PYT-S-4411,-413.2904481,-647.2745387,4496.40114
PYT-S-4412,39.28814771,63.5730344,5207.248713
PYT-S-4413,-127.3843448,-206.1758642,4937.499814
PYT-S-4414,88.87765027,149.4904493,5293.166128
PYT-S-4415,-61.31864342,-99.22351993,5044.452159
PYT-S-4416,-220.2565915,-341.9040601,4801.771618
PYT-S-4417,218.5406227,350.8877745,5494.563453
PYT-S-4418,164.6027927,266.6338231,5410.309502
PYT-S-4419,182.5942889,295.4580583,5439.133737
PYT-S-4420,-333.7396107,-540.0274313,4603.648247
PYT-S-4421,-195.1344564,-316.0909862,4827.584692
PYT-S-4422,16.45368146,25.8206056,5169.496284
PYT-S-4423,-16.31063658,-26.4570709,5117.218608
PYT-S-4424,42.62194414,64.68997492,5208.365653
PYT-S-4425,-246.5028862,-413.5047204,4730.170958
PYT-S-4426,-67.64269482,-109.4868495,5034.188829
PYT-S-4427,276.3150952,459.031062,5602.706741
PYT-S-4428,208.3743837,334.4700732,5478.145752
PYT-S-4429,-43.96616036,-70.57056163,5073.105117
PYT-S-4430,147.8021839,231.6091342,5375.284813
PYT-S-4431,-272.2887683,-426.4468662,4717.228812
PYT-S-4432,-112.7149558,-182.3858739,4961.289805
PYT-S-4433,-410.49969,-619.6763337,4523.999345
PYT-S-4434,19.41900069,31.4714903,5175.147169
PYT-S-4435,-230.1975207,-372.8885249,4770.787154
PYT-S-4436,-85.0594999,-133.2161837,5010.459495
PYT-S-4437,-257.9049849,-413.9979291,4729.677749
PYT-S-4438,-3.555462735,-5.906419742,5137.769259
PYT-S-4439,90.42244083,146.6723783,5290.348057
PYT-S-4440,245.8798462,399.3761624,5543.051841
PYT-S-4441,-53.51095967,-80.75502808,5062.92065
PYT-S-4442,-98.70348036,-153.7392421,4989.936436
PYT-S-4443,-394.257345,-594.9927934,4548.682885
PYT-S-4444,372.559416,598.1268578,5741.802536
PYT-S-4445,115.5151766,186.9163499,5330.592028
PYT-S-4446,7.211263499,11.29397153,5154.96965
PYT-S-4447,623.2497968,1008.75059,6152.426268
PYT-S-4448,-347.0866709,-561.6626899,4582.012989
PYT-S-4449,153.9444582,232.3249045,5376.000583
PYT-S-4450,-352.1216689,-551.4692102,4592.206468
PYT-S-4451,217.6048603,349.2841369,5492.959815
PYT-S-4452,306.2723597,491.6142872,5635.289966
PYT-S-4453,256.1400682,414.9113992,5558.587078
PYT-S-4454,-184.8527031,-299.4347511,4844.240927
PYT-S-4455,20.61991407,31.118293,5174.793972
PYT-S-4456,225.8791666,353.7603476,5497.436026
PYT-S-4457,-42.65766481,-69.02502779,5074.650651
PYT-S-4458,-179.9006297,-281.7558067,4861.919872
PYT-S-4459,-762.9921549,-1224.699485,3918.976194
PYT-S-4460,-125.7228823,-203.4347509,4940.240928
PYT-S-4461,-334.706056,-505.1073842,4638.568294
PYT-S-4462,29.93155428,46.87783147,5190.55351
PYT-S-4463,94.91200243,148.6563995,5292.332078
PYT-S-4464,130.6248348,211.5999076,5355.275586
PYT-S-4465,-449.8093516,-727.8428095,4415.832869
PYT-S-4466,104.9353093,158.4625648,5302.138243
PYT-S-4467,-234.5680672,-379.9697585,4763.70592
PYT-S-4468,-148.2243901,-237.9273776,4905.748301
PYT-S-4469,-202.5732417,-327.7820787,4815.8936
PYT-S-4470,192.595128,309.1303701,5452.806049
PYT-S-4471,-441.8886108,-712.6693276,4431.006351
PYT-S-4472,-888.6849282,-1341.165508,3802.51017
PYT-S-4473,-144.5470527,-233.9337432,4909.741935
PYT-S-4474,-101.9821364,-163.7377995,4979.937879
PYT-S-4475,-467.2472368,-731.8503255,4411.825353
PYT-S-4476,13.4202489,21.74279543,5165.418474
PYT-S-4477,388.4026972,586.351551,5730.02723
PYT-S-4478,-87.66713433,-142.3521192,5001.323559
PYT-S-4479,82.59746809,138.4857325,5282.161411
PYT-S-4480,-426.8845252,-645.9589796,4497.716699
PYT-S-4481,403.5594419,654.6401491,5798.315828
PYT-S-4482,147.7705882,239.374074,5383.049753
PYT-S-4483,-217.8380716,-341.2539934,4802.421685
PYT-S-4484,-110.202107,-184.6001854,4959.075493
PYT-S-4485,499.4313194,809.0059674,5952.681646
PYT-S-4486,17.70458049,28.67912952,5172.354808
PYT-S-4487,-323.0044392,-505.8833495,4637.792329
PYT-S-4488,-75.38431165,-113.7646054,5029.911073
PYT-S-4489,-15.34216812,-24.88757411,5118.788104
PYT-S-4490,378.6512102,571.629667,5715.305345
PYT-S-4491,126.6781009,203.3302774,5347.005956
PYT-S-4492,113.4255081,183.7352042,5327.410883
PYT-S-4493,318.296918,480.3533494,5624.029028
PYT-S-4494,106.5537768,172.6033504,5316.279029
PYT-S-4495,-379.1157645,-608.5320283,4535.14365
PYT-S-4496,204.6614084,342.829943,5486.505621
PYT-S-4497,276.7603909,448.4709492,5592.146628
PYT-S-4498,367.385729,554.4574329,5698.133111
PYT-S-4499,616.4327871,989.7481467,6133.423825
PYT-S-4500,-71.64886796,-112.2169736,5031.458705
PYT-S-4501,-129.4000355,-202.6727354,4941.002943
PYT-S-4502,318.4618748,499.5208763,5643.196555
