Hybrid_name,Year,GY_Optimal,PH_Optimal,AD_Optimal,GY_Drought,PH_Drought,AD_Drought
852516,2017,6.4215,241.73,66.4185,3.122,222.91,64.5553
852518,2017,5.5235,225.99,66.4351,2.9354,227.15,63.65
852519,2017,5.6607,250.34,66.5297,3.6695,234.82,64.8485
852523,2017,5.5091,219.62,63.5629,2.3298,181.22,62.4933
852524,2017,5.7164,229.37,64.8297,2.0037,187.92,65.1393
852525,2017,5.5498,235.51,65.0215,2.9542,193.16,64.1327
852526,2017,5.2972,224.6,63.7226,2.1203,189.35,62.0059
852529,2017,5.3801,224.88,64.4607,2.6305,195.32,63.2823
852530,2017,5.9728,219.71,62.9764,3.0488,179.26,60.6188
852531,2017,4.8561,226.11,63.3268,2.3148,194.49,61.2677
852532,2017,5.5504,234.29,62.9547,1.6368,188.56,61.7412
852533,2017,5.5762,223.33,63.8917,2.0972,178.57,63.1661
852534,2017,5.3844,215.01,62.6415,2.077,173.7,61.3776
852537,2017,5.7979,232.3,65.1174,2.0498,189.49,62.2677
852538,2017,5.9931,229.11,64.5641,2.2145,187.43,64.2157
852540,2017,5.9759,228.18,62.0097,2.3125,181.47,62.304
852543,2017,5.9793,234.28,64.5085,2.4558,189.72,63.1857
852547,2017,5.0525,222.13,64.9535,2.9855,190.82,63.2823
852551,2017,5.4846,223.86,64.6778,2.2737,185.89,64.0701
852552,2017,6.331,224.96,64.9984,2.2034,180.91,64.8284
852554,2017,4.6979,229.71,65.2564,1.8947,199.33,64.0197
852557,2017,6.3047,245.52,66.7707,2.0269,197.97,66.4145
852559,2017,6.8311,226.92,65.5529,2.8616,184.39,65.1519
852560,2017,6.1268,235.25,64.514,2.422,195.08,64.6773
852561,2017,5.1458,216.15,61.9975,3.05,196.86,61.5121
852563,2017,5.8429,222.01,62.8049,2.4518,186.08,62.7278
852565,2017,5.6286,224.47,65.0589,2.8716,189.94,64.8271
852566,2017,4.9428,224.81,63.745,1.6234,195.05,64.8508
852568,2017,5.6805,219.07,64.9816,1.9497,176.08,65.5197
852569,2017,5.9325,219.87,64.9988,2.79,191.11,64.5121
852571,2017,5.9169,219.54,64.4395,1.9716,181.2,63.3993
852572,2017,5.5497,228.98,63.7347,2.0125,185.6,63.1973
852573,2017,4.4686,224.98,64.7017,2.2574,184.34,62.4274
852577,2017,5.5981,233.32,64.1697,2.9789,204.64,64.5831
852579,2017,5.9692,228.13,62.2234,2.082,188.83,60.1773
852581,2017,6.6088,227.62,64.0521,1.9639,188.64,63.0831
852583,2017,5.6823,214.23,64.3764,2.0359,169.49,63.5786
852586,2017,5.2395,224.35,64.5012,2.4592,187.79,63.3958
852590,2017,5.4386,223.77,62.9287,1.2118,174.06,61.2412
852592,2017,6.3989,229.72,63.0544,2.617,181.95,61.3776
852594,2017,5.4006,234.78,67.226,2.7057,184.23,64.9695
852595,2017,6.2007,226.25,64.7278,3.0185,181.82,64.683
852598,2017,5.4444,216.85,62.3953,2.7468,188.33,63.2278
852599,2017,5.8201,214.92,65.0481,1.3171,165.79,65.9477
852601,2017,5.6154,232.41,62.2989,1.8045,188.64,63.084
852603,2017,5.7024,233.46,65.5339,2.9324,206.09,63.4274
852608,2017,5.4877,222.55,63.186,2.3507,187.98,62.9695
852609,2017,5.5776,223.03,63.2896,2.6041,196.81,63.1994
852610,2017,5.3615,227.72,65.4904,1.6559,173.99,65.5786
852611,2017,5.3308,226.69,61.8457,2.6177,195.69,60.3557
852612,2017,5.4521,231.3,62.9873,1.8006,181.44,61.4446
852613,2017,6.9172,232.56,65.423,2.1887,183.8,65.251
852615,2017,6.5459,215.78,61.8122,1.8217,177.74,60.7258
852618,2017,5.3913,227.29,61.5735,2.2954,196.12,61.1752
852619,2017,5.7546,234.88,63.5111,2.4271,186.54,63.4477
852621,2017,5.549,226.86,62.7081,1.3916,168.2,62.8993
852622,2017,4.8423,218.45,64.4491,2.2445,174.74,62.8032
852623,2017,5.3457,214.69,64.2788,2.6092,173.54,63.3958
852628,2017,5.2535,233.5,63.8171,3.109,205.31,62.8119
852630,2017,6.1976,225.23,62.0143,1.6945,180.61,62.0143
852631,2017,6.4132,232.09,65.4545,1.1209,169.21,65.4823
852632,2017,5.6433,233.76,63.246,2.1366,180.38,62.7117
852639,2017,5.2799,212.01,63.5806,2.7037,184.26,62.5758
852644,2017,6.3288,221.11,64.4109,1.4921,170.79,65.4477
852646,2017,5.8185,229.05,63.5585,2.1444,180.1,61.0203
852648,2017,5.1934,212.82,64.0064,2.1856,181.81,63.9472
852649,2017,5.9573,238.58,64.868,2.1869,196.72,63.6386
852650,2017,5.5356,215.63,62.5228,3.9335,183.23,63.8988
852651,2017,5.4098,223.93,63.5513,1.5793,181.4,64.4973
852652,2017,6.4907,224.28,64.6351,2.5697,190.3,64.4828
852654,2017,5.5727,215.47,62.7551,2.9618,175.63,62.7923
852655,2017,5.006,222.05,64.4045,2.326,191.57,65.2139
852656,2017,6.1005,223.86,63.966,2.0649,181.46,63.2377
852660,2017,5.2037,228.61,64.7632,1.9385,166.82,64.0434
852662,2017,5.2928,222.83,63.8037,2.0159,188.99,62.0786
852664,2017,5.476,217.04,62.783,1.7659,165.96,61.749
852665,2017,6.3748,235.74,63.2105,2.0824,197.42,62.1288
852669,2017,5.9524,225.5,64.3865,3.0325,179.1,63.6973
852673,2017,5.9056,226.68,63.9439,2.8841,176.5,63.1119
852678,2017,5.7592,224.26,64.765,2.7866,193.63,62.2117
852679,2017,5.8134,220.56,63.7374,2.0997,186.8,61.9828
852680,2017,5.2988,218.14,63.8187,1.8813,173.27,64.5566
852684,2017,6.0425,242.9,63.6262,3.9909,233.94,61.427
852686,2017,6.2846,248.69,65.605,4.1448,225.83,64.2791
852692,2017,5.703,233.02,62.2865,3.7263,210.03,60.1048
852694,2017,5.9666,224.62,64.0046,3.2492,206.71,60.7445
852696,2017,5.1003,232.14,61.4516,3.9193,210.61,59.6329
852697,2017,6.0957,229.81,62.8161,3.3364,201.74,60.3929
852699,2017,6.6728,230.25,65.5828,3.9512,226.39,62.6054
852700,2017,6.686,248.23,62.3398,3.8255,221,61.7486
852702,2017,5.8208,239.44,63.4132,2.9993,210.68,59.7694
852704,2017,6.2859,237.37,63.2405,2.5942,195.22,60.9969
852705,2017,5.924,224.8,63.902,2.5225,207.73,62.9842
852706,2017,5.939,230.54,65.127,3.7268,205.31,61.6842
852709,2017,6.0156,238.32,61.2483,3.4896,215.09,58.2575
852710,2017,6.2518,230.42,62.9772,3.5279,208.99,61.0594
852718,2017,6.2714,230.39,63.0726,3.3946,213.33,62.4543
852719,2017,6.857,225.19,63.5497,3.0299,190.41,60.8715
852721,2017,6.3138,232.07,65.5369,4.1494,226.78,64.2159
852726,2017,6.4322,242.39,63.9527,3.6575,220.85,61.6996
852730,2017,6.7477,245.99,65.2923,3.9305,227,61.1997
852734,2017,5.9102,247.78,63.4822,3.346,216.6,62.4495
852735,2017,5.2998,223.3,62.5159,4.2236,207.33,59.7866
852738,2017,5.6553,230.24,62.6211,2.8573,206.66,62.0754
852742,2017,5.9038,230.57,63.0056,2.7939,225.36,61.9865
852743,2017,5.4647,236.41,62.1385,3.6753,215.33,59.9826
852744,2017,5.3999,242.52,65.1478,3.9882,229.87,62.8809
852745,2017,6.3568,220.94,62.2372,2.5718,195.91,60.8249
852746,2017,5.0473,220.14,62.8443,3.6341,199.49,59.6865
852750,2017,6.8519,234.43,63.4806,3.9553,202.79,60.5654
852751,2017,6.2862,238.3,62.9359,2.7736,212.54,61.1547
852752,2017,7.0374,229.74,65.2554,4.1016,218.93,61.6292
852753,2017,5.5195,230.5,62.025,2.5657,201.12,61.0326
852754,2017,5.4105,236.06,64.0579,2.944,226.78,61.5433
852756,2017,6.181,238.91,63.2138,3.3626,213.69,59.2175
852757,2017,6.2407,246.47,65.7555,2.7398,202.18,61.09
852758,2017,4.8418,233.08,62.2502,4.0432,208.2,60.26
852760,2017,6.6048,242.08,63.4246,2.7066,208.93,62.9542
852762,2017,6.0353,234.18,63.7098,4.1803,216.71,63.263
852763,2017,6.6907,220.69,63.5058,3.4934,205.9,62.2452
852764,2017,6.6833,234.16,64.5102,3.534,208.02,61.2611
852765,2017,5.4753,219.41,63.5005,3.6515,207.73,64.2832
852766,2017,5.0494,231.09,65.7236,4.2934,210.18,62.4719
852767,2017,5.9191,251.81,64.5655,4.0311,240.02,64.0233
852768,2017,6.5188,240.26,64.1621,3.3433,209.55,63.0264
852769,2017,5.5893,236.9,62.5457,3.0765,193.28,59.6742
852771,2017,5.9875,237.75,62.3107,4.1304,217.73,59.5367
852772,2017,5.7541,234.11,63.1907,2.8107,206.24,60.2522
852774,2017,6.6735,238.65,66.164,4.4185,238.5,64.6317
852776,2017,6.0289,233.35,63.4432,3.0971,227.48,62.164
852777,2017,5.6694,231.28,64.7251,2.5047,204.19,62.8759
852779,2017,6.2865,251.45,63.1998,2.4657,199.88,60.6698
852780,2017,5.9654,238.09,63.51,3.2675,204.86,62.2539
852782,2017,5.1999,229.09,63.2439,2.8104,194.67,61.3458
852783,2017,6.9605,238.69,63.1604,3.7681,201.97,60.9259
852784,2017,6.0939,237.19,64.102,2.8671,204.6,61.9713
852786,2017,5.953,241.97,62.5794,3.2049,203.69,61.2316
852787,2017,5.7509,236.91,61.7554,3.7943,222.34,60.4136
852790,2017,6.003,238.05,64.9554,3.4467,198.39,64.9187
852791,2017,4.6781,223.08,63.1895,2.4972,204.01,62.1204
852794,2017,5.1389,237.83,63.2269,3.2662,216.41,61.1937
852797,2017,5.8543,234.09,64.8043,3.9199,212.48,63.5453
852799,2017,5.9669,237.26,62.3077,3.4919,213.47,61.0242
852800,2017,5.6415,236.1,61.7384,2.0752,197.03,60.9236
852801,2017,5.26,237.56,64.0925,3.4352,219.06,61.8717
852802,2017,6.013,233.39,65.0177,3.6399,218.91,61.0439
852803,2017,6.1778,228.22,64.3054,2.9959,190.64,63.5595
852804,2017,6.0696,239.27,66.6598,3.829,220.76,63.4551
852806,2017,5.4265,223.59,62.418,2.3353,202.35,61.5583
852807,2017,4.8088,224.08,62.1895,1.933,200.94,59.8577
852808,2017,5.7993,246.4,62.4913,2.9368,207.89,59.7324
852809,2017,5.7358,220.92,62.8491,2.7261,200.77,61.0233
852810,2017,7.0615,248.05,65.4511,3.1881,208.63,64.5452
852820,2017,6.5591,255.07,65.5605,2.8192,226.09,66.9329
852822,2017,8.2389,255.96,68.5976,3.4897,214.57,64.3744
852823,2017,7.2033,255.39,64.5255,2.5352,202.09,65.7588
852824,2017,7.1996,249.38,65.5863,3.5532,205.03,63.6425
852825,2017,8.3418,256.52,64.2302,4.0207,218.27,64.1203
852828,2017,6.6514,250.76,64.1824,3.0209,214.92,64.6088
852832,2017,5.4652,242.34,64.5497,3.5754,206.39,62.1492
852834,2017,7.7213,265.13,66.6443,3.3331,231.34,66.4674
852835,2017,6.1311,245.52,65.7669,2.9697,216.56,64.664
852836,2017,6.8572,258.34,66.742,2.993,205.19,66.0159
852838,2017,7.0494,261.74,66.9534,2.0402,201.9,68.0621
852840,2017,8.0901,253.85,64.5975,3.6279,214.05,64.3055
852842,2017,6.7674,232.6,64.8565,3.2582,212.82,63.9574
852843,2017,5.8275,262.26,63.793,1.685,220.14,65.6306
852845,2017,5.9756,241.53,64.499,2.3643,197.09,61.448
852846,2017,6.9297,243.53,65.9755,3.7355,215.85,63.7931
852847,2017,7.6008,249.41,66.579,2.8292,207.65,65.4569
852850,2017,8.4189,254.99,65.9921,4.7142,213.39,64.1903
852851,2017,7.2626,255.06,67.4901,3.9134,213.22,66.6129
852854,2017,6.7467,239.56,67.8147,3.0178,195.9,64.9914
852855,2017,8.2636,253.57,65.7446,4.1562,197.9,63.4369
852856,2017,8.1077,268.99,67.7362,3.6084,221.61,65.5642
852857,2017,6.3289,254.1,68.0364,2.2106,206.48,66.4555
852860,2017,8.1112,256.44,66.5527,3.53,228.06,66.2158
852862,2017,6.8577,239.63,65.8059,3.4694,197.74,65.4177
852864,2017,8.2302,255.28,65.9859,3.3866,217.65,62.6261
852865,2017,8.0845,252.16,66.7314,3.388,203.79,66.3155
852868,2017,5.0587,234.78,62.7089,2.0653,194.2,63.0238
852869,2017,7.2265,248.99,68.2337,2.9754,197.08,64.7663
852872,2017,6.5106,234.43,64.7472,3.0942,183.17,63.5714
852877,2017,4.7075,239.17,66.7931,1.8696,199.4,64.57
852880,2017,4.4974,250.5,65.4489,1.7344,208.87,64.2492
852881,2017,6.879,251.33,66.7341,3.4216,205.55,64.4634
852883,2017,8.0883,268.59,66.232,4.2638,222.59,65.3733
852885,2017,7.6327,254.14,64.4829,3.4348,223.64,64.5353
852891,2017,6.5564,236.18,68.2454,3.2382,202.39,64.2801
852892,2017,4.9634,243.87,66.2944,2.5911,213.01,64.8202
852894,2017,6.9196,260.4,65.718,2.8433,216.9,65.5171
852895,2017,6.565,255.66,65.25,3.4012,215.94,62.3065
852899,2017,6.7002,249.03,65.4252,3.1786,219.01,64.9056
852900,2017,7.4749,255.28,67.5469,4.6963,224.07,66.1894
852902,2017,5.4329,250.62,65.7667,2.5594,208.67,63.7158
852904,2017,6.141,251.76,67.5194,2.7314,213.02,67.0734
852908,2017,5.9057,236.67,63.8116,2.8742,214.27,61.8566
852911,2017,5.8688,249.46,66.7983,3.0762,214.59,63.744
852912,2017,7.0092,239.84,64.6497,3.1929,199.67,61.0585
852914,2017,6.9895,245.55,67.4678,2.815,202.36,65.6919
852917,2017,6.1566,253.87,67.0348,4.0759,217.4,64.1314
852918,2017,8.0209,256.02,67.5005,2.1225,205.48,65.2379
852919,2017,7.2295,250.85,65.9698,3.5371,218.39,63.5166
852921,2017,8.1676,256.16,66.9768,3.07,200.14,65.6306
852923,2017,6.2096,252.21,65.4271,3.6521,229.58,63.8423
852925,2017,7.3755,254.78,67.3712,2.4755,207.79,65.9508
852928,2017,5.5369,228.09,68.1055,2.6029,202.76,64.1286
852929,2017,4.5558,220.64,62.2035,2.1187,191.45,60.6645
852930,2017,6.7491,246.68,67.942,3.7344,232.14,66.9024
852931,2017,7.7007,252.13,67.9089,3.3587,224.82,66.3957
852934,2017,8.7524,242.75,65.2191,3.8468,200.65,62.4191
852938,2017,7.0804,244.04,64.5073,4.314,207.16,65.5243
852939,2017,6.8602,234.89,62.7867,3.6895,210.81,59.4414
852940,2017,5.6574,255.02,67.0229,3.2152,226.9,65.1431
852946,2017,3.4902,211.33,65.2757,1.8723,188.65,63.6771
852947,2017,7.659,242.13,67.3262,2.9957,204.52,65.1203
852948,2017,7.5504,244.04,67.2521,3.7585,201.23,65.9427
852952,2017,6.7093,250.13,66.6865,3.5979,204.59,64.0906
852953,2017,6.9633,246.97,64.5077,2.5659,206.67,63.8049
852954,2017,7.779,262.68,67.5064,3.1459,210.42,65.1088
852955,2017,9.1363,265.85,66.4796,3.1267,215.43,65.8273
852956,2017,7.0941,245.51,64.963,2.3441,198.64,65.1281
852958,2017,7.3331,248.35,66.5317,3.9008,221.67,63.7932
852959,2017,7.672,253.31,65.2812,2.7329,209.77,65.0598
852960,2017,7.1371,257.7,65.9805,3.4131,213.96,66.5477
852961,2017,6.2118,237.73,65.249,2.1351,214.68,63.1642
852962,2017,6.7559,247.81,67.7535,2.5715,206.27,65.02
852964,2017,6.8559,246.54,65.3998,3.0683,210.32,64.1523
852965,2017,5.9913,237.33,66.7906,3.3963,221.49,64.3169
852966,2017,6.9891,259.21,65.4548,4.2083,227.07,64.1523
852967,2017,4.1999,233.29,66.4762,2.0158,206.06,62.2943
852968,2017,6.963,241.38,66.2886,3.1483,201.94,66.4073
852969,2017,7.4456,242.66,64.5962,3.3567,204.84,65.1204
852970,2017,8.0765,252.84,68.0575,3.4122,220.44,66.7655
852974,2017,6.3702,253.23,65.8938,2.529,202.66,66.5243
852975,2017,7.2177,253.12,64.4178,3.169,208.89,64.769
852977,2017,6.7029,238.8,66.3888,3.7132,203.33,63.7701
852980,2017,6.7944,256.49,64.942,3.0942,217.6,66.6097
852981,2017,7.5287,233.31,64.7421,2.9679,191.55,64.3055
852982,2017,7.3914,245.88,64.1772,3.8027,207.36,62.4272
852983,2017,7.5305,250.97,65.7112,3.5998,202.13,63.8825
852985,2017,5.3725,230.03,62.7302,3.1381,207.84,60.6613
852986,2017,3.5965,234.49,66.7178,1.8436,205.01,66.3746
852987,2017,3.9526,223.1,65.4963,2.7053,204.76,63.4435
852988,2017,6.1557,234.66,62.983,3.8924,196.28,61.6311
852999,2017,6.1484,234.95,65.336,3.6316,204.69,64.9116
853000,2017,6.1115,231,64.51,4.0406,200.92,64.0086
853001,2017,7.0713,235.81,62.9837,3.8129,206.61,63.054
853002,2017,5.2643,228.92,63.9877,4.2425,216.59,64.7138
853005,2017,5.4704,237.8,64.9264,4.4755,210.73,62.4501
853006,2017,5.0546,237.93,64.5576,4.9693,213.02,64.4195
853008,2017,5.5397,236.6,64.0223,3.5247,219.43,64.0754
853010,2017,5.3521,233.07,61.7545,3.3943,203.85,60.6508
853012,2017,6.4934,239.19,63.9251,2.9017,205.07,62.5588
853013,2017,5.9119,224.83,62.9234,4.6109,200.62,60.7718
853014,2017,6.4293,238.1,63.9779,5.0624,207.87,64.8049
853018,2017,5.0332,228.81,63.1192,3.1712,202.77,61.8892
853019,2017,4.8604,238.36,62.6299,4.0016,213.96,62.5908
853021,2017,4.4913,233.6,63.8208,2.2361,200.84,62.228
853022,2017,4.972,240.69,66.087,3.0717,226.18,64.7465
853025,2017,6.3247,241.69,63.6986,4.1823,220.08,62.9633
853026,2017,5.9054,240.08,66.0419,2.6412,214.92,64.6085
853028,2017,6.7014,234.82,65.1806,5.2286,213.68,63.135
853029,2017,6.0916,233.31,63.0445,3.3519,201.31,61.3937
853030,2017,6.0767,231.94,64.6976,3.901,199.61,64.1652
853034,2017,5.0105,226.32,63.6114,3.3343,206,61.1653
853035,2017,5.4077,233.72,62.7792,3.7158,201.7,60.7358
853036,2017,6.7204,238.57,65.5784,3.9364,206.92,65.0072
853039,2017,6.5178,236.4,64.9115,3.5055,214.73,65.4501
853040,2017,4.2212,224.72,59.5165,2.9703,185.76,58.9435
853041,2017,5.5926,233.66,64.9279,3.1066,206.22,64.214
853045,2017,6.56,234.49,61.8743,2.7316,214.69,61.9116
853046,2017,5.6271,241.73,64.0394,3.5245,210.59,63.3328
853047,2017,5.613,239.07,63.0823,4.0157,214.03,62.0592
853048,2017,5.5085,241.51,63.7597,3.4976,196.75,62.4521
853051,2017,4.9713,232.8,62.0632,3.9767,204.57,61.5588
853055,2017,6.2973,252.15,63.5142,4.5061,229.65,63.2041
853056,2017,4.7526,227.77,65.6606,4.3348,190.15,62.7146
853058,2017,5.3649,242.74,61.645,3.7032,200.53,58.7722
853060,2017,5.2154,237.88,61.3996,4.2531,215.36,59.4155
853062,2017,4.6299,230.58,63.8675,3.2525,208.84,64.2138
853063,2017,6.4625,235.8,65.0186,3.5476,210.24,65.018
853064,2017,6.9124,234.47,61.1245,4.9524,214.77,61.1106
853065,2017,4.0305,227.69,62.3174,2.4773,192.83,58.9633
853066,2017,4.9414,246.15,64.0391,3.482,215.08,64.0758
853067,2017,4.5944,227.99,63.5727,3.6161,201.3,62.5008
853068,2017,5.3113,225.99,61.7938,3.8552,202.03,62.3912
853072,2017,4.9486,230.5,64.233,4.4286,204.28,63.1288
853074,2017,5.8016,241.95,64.7723,3.9585,229.43,64.1454
853077,2017,4.5808,231.42,64.1522,3.1111,210.82,64.9737
853079,2017,6.1116,253.87,66.1035,4.2901,219.41,63.9157
853082,2017,6.526,245.41,65.0427,4.2401,222.95,63.3785
853083,2017,4.5729,235.32,64.1846,3.4704,217.42,63.1068
853084,2017,6.3627,239.73,65.1093,3.0394,210.2,64.3679
853087,2017,6.3507,247.35,61.5934,3.314,216.18,62.6517
853091,2017,4.9056,219.08,61.9174,2.8056,198.54,61.9656
853092,2017,5.5853,247.81,65.8733,3.8787,229.39,65.6995
853093,2017,5.8783,241.23,64.5708,4.2573,222.42,63.8386
853094,2017,5.5792,227.24,64.3419,3.9882,206.23,63.2379
853095,2017,5.9364,243.04,64.7557,5.2984,231.8,62.7132
853096,2017,6.6564,240.08,63.6845,4.4112,222.8,61.5334
853097,2017,6.0999,238.02,65.3399,3.6011,209.85,63.4863
853098,2017,5.8303,246.55,65.2503,4.3563,217.34,65.1725
853099,2017,5.2861,237.09,64.6524,3.7592,225.32,61.9849
853100,2017,6.5331,241.84,65.2976,3.7089,211.78,64.3312
853101,2017,4.9654,226.59,68.0683,3.9859,212.12,63.0279
853102,2017,5.6003,224.22,64.0541,4.6175,199.84,59.7435
853103,2017,5.0639,234.4,62.6163,4.0949,215.5,59.9002
853104,2017,5.5286,230.62,64.3146,2.6896,201.72,64.8046
853105,2017,6.0363,244.61,64.9776,4.156,214.13,63.0638
853106,2017,5.6828,220.01,64.8456,4.9094,221.46,62.7781
853107,2017,5.0621,225.09,66.0996,4.62,215.71,62.8227
853108,2017,5.6682,229.44,63.2519,5,204.22,60.7467
853109,2017,6.5461,241.06,63.4478,3.7278,211.36,63.9057
853110,2017,6.0985,245.65,63.6595,4.4698,231.15,63.533
853111,2017,6.6902,255.24,64.2274,4.5855,220.1,63.4417
853112,2017,6.0204,225.99,73.8982,3.9684,203.55,62.7132
853113,2017,6.5081,246.53,63.9342,4.2344,226.98,60.5375
853114,2017,5.1012,233.22,65.2048,3.6806,220.29,63.4656
853115,2017,5.5543,242.5,64.1611,3.6042,228.57,63.4849
853116,2017,6.261,230.44,64.2183,4.7078,212.51,62.2258
853118,2017,5.5274,240.72,63.7061,3.6762,214.05,62.5334
853119,2017,6.3728,235.77,63.8103,4.446,219.38,65.0638
853120,2017,4.7422,221.03,66.4087,3.4657,219.27,65.9536
853121,2017,5.5252,241.59,66.6596,4.2762,240.54,63.6036
853122,2017,5.9014,239.98,61.8391,3.5844,225.19,59.2655
853123,2017,5.1011,244.87,67.1682,3.1924,240.18,67.0518
853124,2017,5.5985,232.07,67.3221,2.2028,225.59,64.9765
853125,2017,6.2332,236.56,64.3776,4.2219,232.93,62.2698
853126,2017,6.5003,238.96,62.8938,4.2523,229.72,62.08
853127,2017,7.2012,227.38,65.6017,4.5197,216.21,63.6314
853129,2017,7.0441,256.57,65.2993,4.9128,232.73,63.2485
853130,2017,6.3733,241.34,62.436,4.578,231.4,63.9326
853131,2017,6.4994,236.41,64.5178,4.3617,228.34,62.7122
853132,2017,6.2599,241.03,64.9342,3.3565,204.29,62.5398
853133,2017,4.8754,225.4,64.8654,3.4044,213.88,63.0366
853134,2017,6.0362,244.18,63.8694,2.8037,217.53,63.697
853135,2017,5.9367,236.13,65.7647,3.6171,224.58,63.3347
853136,2017,6.5896,235.61,65.3099,3.4754,226,63.5618
853138,2017,6.7447,233.17,62.1723,4.29,222.3,61.4467
853140,2017,6.0252,240,63.7013,4.1733,219.89,62.8709
853142,2017,4.9737,221.23,61.4898,3.7357,215.89,58.8071
853145,2017,6.2427,231.49,65.7269,4.1924,240.55,62.6035
853146,2017,4.6089,241.38,63.8029,3.8303,222.99,61.7139
853147,2017,6.5312,236.61,64.1567,4.0522,225.78,62.2265
853151,2017,4.8936,231.84,64.4629,3.3384,227.83,61.372
853152,2017,7.935,249.88,64.3564,3.7792,232.44,62.3193
853156,2017,7.1948,247.28,63.0752,5.0784,232.77,62.4746
853159,2017,4.8498,241.63,64.8868,3.5638,229.48,64.7435
853161,2017,5.5502,238.37,65.2921,2.4904,227.54,62.5271
853162,2017,6.7445,239.25,63.2801,4.0236,223.77,63.1101
853163,2017,7.4447,248.76,64.5749,4.698,244.65,63.9326
853164,2017,4.8267,223.99,64.869,3.9257,222.14,62.8071
853165,2017,6.6876,240.75,64.9964,5.1075,242.81,60.3534
853167,2017,6.1042,247.85,65.8018,3.0381,224,65.1145
853168,2017,6.5443,247.11,62.9251,4.7714,230.15,62.5758
853169,2017,5.4446,229.38,64.3645,4.1184,211.03,64.8298
853171,2017,6.0331,235.66,65.3386,4.7208,211.98,63.6517
853172,2017,7.2572,237.72,65.4074,4.6463,238.59,63.6725
853173,2017,6.1745,249.31,65.6903,4.2453,233.72,64.7896
853174,2017,6.4224,238.96,65.1771,3.3453,219.97,65.2896
853175,2017,5.6134,222.11,62.6331,2.6903,199.67,62.3315
853176,2017,5.4207,232.07,64.8487,4.796,227.38,61.5638
853177,2017,6.8129,234.99,65.7171,2.5786,184.01,66.1497
853178,2017,6.1628,238.93,59.6638,2.1366,191.44,60.6764
853179,2017,6.1862,224.98,61.1591,3.0871,207.18,64.088
853180,2017,7.8988,243.13,64.1903,2.2622,206.16,65.2864
853181,2017,7.3809,234.6,62.3954,3.4849,207.84,64.598
853182,2017,6.9262,222.31,63.4606,2.8313,194.25,65.3377
853183,2017,7.4733,238.64,61.9806,3.2849,211.95,64.5483
853184,2017,5.7696,212,61.1231,2.1222,192.01,63.2102
853185,2017,7.5633,229.9,64.5712,2.7844,194.43,65.6957
853186,2017,7.1052,225.82,60.7972,2.5835,189.08,62.5992
853187,2017,7.3268,231.48,63.922,3.0318,194.98,64.5896
853188,2017,6.6784,220.29,62.4974,3.1822,208.5,61.9782
853190,2017,6.4643,222.75,64.8557,2.8487,187.39,66.1124
853191,2017,6.1166,223.72,62.0473,1.5613,189.91,61.8628
853192,2017,7.6912,239.37,65.9665,3.0572,198,67.4782
853193,2017,5.2387,225.69,63.6264,2.4437,195.23,63.6803
853195,2017,5.6979,236.14,63.8706,2.5803,191.92,65.4941
853196,2017,6.6992,227.25,64.5426,3.755,195.69,65.7517
853197,2017,6.8116,231.18,63.249,3.1129,202.68,64.6063
853198,2017,6.1409,230.22,65.0924,3.0642,201.49,65.3546
853200,2017,6.4396,229.2,62.8922,3.4586,198.13,63.9575
853201,2017,6.3557,226.93,62.4643,2.4194,185.68,64.1957
853202,2017,6.7192,224.47,63.2543,2.7063,183.22,65.2994
853203,2017,6.8131,230.35,62.9799,2.8188,195.51,64.5995
853204,2017,6.8199,225.46,65.3036,3.504,181.82,66.5293
