"","GID9519897","GID9519899","GID9519906","GID9519907","GID9519911","GID9519912","GID9519913","GID9519929","GID9519931","GID9527519","GID9527522","GID9527523","GID9527528","GID9527529","GID9527621","GID9527622","GID9527626","GID9527633","GID9527639","GID9527641","GID9527642","GID9527643","GID9527654","GID9527655","GID9527713","GID9527742","GID9527744","GID9527777","GID9527783","GID9527787","GID9527804","GID9527810","GID9527864","GID9527866","GID9527870","GID9527876","GID9527898","GID9527899","GID9527901","GID9527904","GID9527907","GID9527929","GID9527930","GID9528090","GID9528092","GID9528093","GID9528095","GID9528096","GID9528097","GID9528098","GID9528099","GID9528100","GID9528101","GID9530393","GID9533270","GID9533271","GID9533272","GID9533274","GID9533275","GID9533276","GID9533277","GID9533280","GID9533281","GID9533282","GID9535491","GID9535492","GID9535493","GID9535494","GID9535499","GID9535540","GID9535541","GID9535542","GID9535543","GID9535544","GID9535545","GID9535547","GID9535729","GID9535731","GID9535732","GID9535733","GID9535734","GID9535739","GID9535742","GID9535748","GID9536857","GID9536858","GID9536859","GID9536860","GID9536861","GID9536902","GID9536904","GID9536905","GID9536906","GID9536907","GID9538023","GID9538024","GID9538029","GID9538218","GID9538219","GID9538220","GID9538221","GID9538222","GID9538223","GID9538225","GID9538229","GID9538230","GID9538232","GID9538234","GID9538236","GID9538237","GID9538239"
"GID9527522",0.0180569812728486,0.00661408415050202,-0.072327121457633,0.0701518743243778,-0.0283996098985542,0.0146400412904594,0.00867239700435085,-0.0672139597492315,0.00571474338079942,0.324147062372522,1.62843699906481,0.0662970383591715,0.31179580416438,-0.0338539973963159,0.0343715652125052,0.00623173558437521,-0.0315476121484973,-0.00923993052623661,-0.0391195734615416,-0.00266634783783948,0.111826689963108,0.045454706407557,0.0774698771034791,-0.0219351077780115,-0.0206127293663752,-0.0463159773630644,-0.0193878710348919,0.0174873600621854,-0.0228855229555685,0.221372153320264,0.012830628374876,-0.0213250870868214,0.569745689836046,0.259925950517852,-0.0117251348588989,0.025906558511724,0.0135717418834507,-0.0306697298848689,-0.016677117351686,-0.0115357015917569,0.0497458137455103,0.126958958816899,0.00656950637168837,-0.0348204719569414,-0.00231172976915708,-0.000862478458533542,-0.00161388758275311,-0.0243197781234147,-0.00238565068906016,-0.00750294723231421,-0.0315885553132045,-0.00458536432033673,-0.00220473896554198,-0.00524774375327942,-0.0396324080386947,-0.0843665811764348,-0.0532746548982792,-0.0641003290179584,-0.0439831896947801,-0.038729203999134,-0.0426961360971221,-0.0472616185129213,-0.101264122221347,-0.0394785062243823,-0.0446449282100827,-0.00736756908796451,-0.0561909671662739,0.0094694596899505,0.0336089854704818,-0.0765475229950396,-0.0567415917816155,-0.0505305039662646,-0.085043573916588,-0.0813085898688117,-0.0598388894271689,-0.0952619314886318,-0.105441146979223,-0.0878568653683015,-0.113436353822645,-0.0856842437732097,-0.115723633085809,-0.107994682590049,-0.0778092230604998,-0.04188791949944,-0.00238914516070747,-0.0314703855425848,0.0360011108537005,0.00375422338349206,-0.0291907213066127,-0.069330824610955,-0.0490370712162861,-0.0739461089057812,-0.0702336077038925,-0.0743926115538836,-0.102333133535027,-0.0651057609384518,-0.0368182744220448,-0.0718129994187929,-0.0984243341148418,-0.0909507104182987,-0.0874442364918972,-0.0523669558391162,-0.068099031544463,-0.0949749590054506,-0.0429711056922945,-0.0123021670772349,-0.0238461610035778,-0.103152992312988,-0.0759190441548977,-0.0463320450544157,-0.115006989587892
"GID9527523",-0.00801860119249594,0.0242071036272986,-0.0121828289482901,0.0379261794197033,0.0324246202961224,0.0130052355192824,-0.0343248309990776,0.0343219237600519,-0.00531361874080355,0.285943677422727,0.0662970383591715,1.35345597850594,0.352689444048344,-0.0224464624383653,0.0369873886917027,0.0510622323466902,0.00278033700061597,-0.037915822463666,-0.0397179547546762,-0.00551170009270967,-0.0265959933929943,0.0181296067706256,0.00732719858530302,0.00821140430719446,0.0171093803407008,-0.0244774838662937,0.0263669572244842,-0.0441555362785094,0.0576726267603119,0.327643824457871,-0.00535353177739198,-0.0301266605910195,0.108088210034503,0.30838654692384,0.0415805831447908,0.0224375778027814,-0.0252525111318699,0.0747409408908679,-0.00132447520535054,0.0967042529223594,0.0256250480485844,0.378051283049399,-0.0182251621482297,0.0553948470182202,0.00493437901568993,0.00120064418409042,0.00945683265844816,0.00659025818988294,0.00892100914342168,0.013245401433734,0.0555815551092538,-3.08512287074461e-05,-0.0129613439583387,-0.000520113249419901,-0.0224724529359683,-0.0354590374306137,-0.0381931311677987,-0.0332222935651284,0.0122493076866252,-0.0237100299568682,-0.013596651722958,-0.0412893998204403,-0.0273461647030419,-0.0314911504275946,-0.00835853078724969,0.0585886964728731,0.00113713101770872,0.0408092324182236,0.0786427794802236,-0.0788341100027696,-0.0906785798176769,-0.0844274462142087,-0.12495259150572,-0.13739877862869,-0.100545030964951,-0.153427816772382,-0.0707902396905399,-0.130031430042555,-0.11762464096772,-0.0711351633659658,-0.080508187196216,-0.0835536652018666,0.0216947818531092,-0.0718283694031627,-0.0068986080223585,0.00278314277873253,0.0473499491325689,-0.0252671748713537,-0.0187505919051979,-0.117426791594589,-0.130013497329305,-0.129569110542535,-0.121736769424399,-0.141450967734482,-0.151507802693772,-0.122492206900376,-0.104606632466242,-0.113063733897514,-0.0936278515262006,-0.103675484967552,-0.120669755130244,-0.1225621536172,-0.104137422256791,-0.0940337972577731,-0.0936363869345991,-0.0928095564484748,-0.0533357112393432,-0.014748579791138,-0.032796383791535,-0.036165579978992,-0.0574436227817625
"GID9527528",0.00992986214151648,0.0284298796933252,-0.0391316857943592,0.050443173156138,0.0127862134130041,-0.00216277165148155,0.0160040744604976,-0.018402952380232,0.0255073984709447,0.667620378380364,0.31179580416438,0.352689444048344,1.64506906996757,-0.0388076693177039,-0.0275099286832707,0.000871632696957872,-0.0537405875458898,-0.00779249607314085,-0.0376335871658287,-0.00897078604069324,0.0867957519405747,0.00197530357439905,0.0121104404043199,-0.0182704567885279,0.030124803368838,-0.0671236581042988,-0.0518676432115404,-0.0841329321754229,-0.0381371006819588,0.430335678470695,-0.0296052043747917,-0.053598272460088,0.315014240394636,0.391441212181987,0.00031345209580839,0.00904243194570484,-0.0250800980078428,-0.0161197048695469,0.0049410857740546,-0.0148356319207316,-0.0489853323375798,0.356428216982213,-0.0351780804240645,-0.0430270707409232,-0.000699427572744927,0.0216218428863838,-0.00622734322238902,-0.014593329906065,-0.00483508309646539,-0.00172465038853065,-0.0340718671850137,-0.00350922534378259,-0.0145069678419975,-0.00445794671930694,-0.0618864010156107,-0.0771739607265749,-0.0589437957592297,-0.0766492286709884,-0.0453679635451087,-0.0451498475747951,-0.0522231436413308,-0.0458378458456729,-0.095963259183452,-0.0511106578264794,-0.0247130706422378,-0.00684777409588258,-0.00680131698649061,-0.000773741125239439,0.028368838884179,-0.0902666963301008,-0.0722872607924929,-0.0741997508542266,-0.0982951048238069,-0.101841139364021,-0.0812782718778635,-0.119019070304307,-0.133689589809735,-0.105334262931113,-0.126051818410595,-0.118429372221864,-0.144336336595471,-0.058721016738046,-0.0396536264358121,-0.0547306758871212,0.00576944394142342,-0.0211437906844517,0.0289416558062622,0.0145579378683846,-0.0182513602501288,-0.0937676576658125,-0.0939317736058651,-0.106838449440803,-0.107605304876775,-0.108784480103076,-0.0897929916220967,-0.0868509600564118,-0.0622509840642201,-0.112384794980918,-0.145702981475228,-0.105393136628281,-0.111663141084757,-0.102089313469146,-0.0771705210848626,-0.130449353684054,-0.0657286578485063,-0.0429796843104563,-0.0690214327617593,-0.0663507539462651,-0.0243810911328635,-0.0413895936286609,-0.0626915666657482
"GID9527529",-0.0039041864985188,-0.000724718352082541,0.0129302368777016,-0.0746326671354311,-0.0152052233393451,-0.0257368555937877,-0.00560060813968563,-0.00862526616688265,-0.0176030304934313,-0.0249858491389729,-0.0338539973963159,-0.0224464624383653,-0.0388076693177039,0.271448016848632,-0.04870621470368,-0.0205834251432074,-0.0209628639570259,-4.28094512155045e-05,0.205313606191361,0.0118811793842952,-0.0161719598944387,-0.030638937604551,-0.00579547850353206,-0.0040995780533195,-0.00746928672774717,-0.0174712037345151,0.0299191426680724,0.0223964374834299,-0.0540697906144507,-0.0191138990294061,-0.0343697777477113,-0.00791447637279766,-0.0236917885710856,0.00152988121485552,-0.0269860962244736,-0.0429351144933491,-0.00653627474566442,-0.0389571411600312,-0.0203839279752112,-0.0514624562938431,-0.0340202838845751,-0.0324465616023701,0.00368490593164111,-0.0318175193392205,-0.0513864422600797,-0.0378366561077777,-0.0457874690233067,-0.0161181165021713,-0.0412706836879895,-0.0154767680889163,-0.023711320492086,-0.0455129848366422,0.0422970199759399,-0.043111663981019,0.0297255482994052,0.0268660554531991,0.110830081828515,0.0759654198918992,0.00275163799733765,0.111357153538651,-7.36391755109298e-05,0.154692082014726,0.0224679314088076,0.161145079319423,0.00914260928593277,-0.0353605869641872,-0.00374280201771439,-0.000828176663744521,-0.0100445918221843,-0.00553150805547091,-0.0177556166056829,-0.01287941997577,-0.0276014670746371,-0.0381663278654719,-0.00909293626798574,-0.0135295982554833,-0.00770563330168701,0.0109657019879348,0.0194199153977408,-0.0137324718797162,-0.000124156842893494,-0.00507264038317663,0.00466096143857047,-0.0408016117349466,0.0782155225286725,0.0646080452280609,0.0258007075860191,0.030852840178327,0.00610934695586365,-0.0130895902039101,-0.00917110115645475,-0.0239917776611052,-0.010133132555484,-0.0102783343818634,-0.0220067263315712,-0.0218955319528452,0.00472496859771351,0.0123382977571023,-0.00224922783775919,0.02054713403754,0.00543926927539736,0.00321353755495351,-0.0106415556471603,-0.00721652559460463,-0.0343706288418019,-4.45512271245087e-05,-0.0445479387434038,0.0512177772874263,0.0229760974071608,0.00326621021683809,-0.0300350472098575
"GID9527621",-0.08357187745373,-0.0542727748220946,-0.0614205436414684,-0.0351452012785132,-2.9065649434211e-05,-0.041240432641256,-0.0594738076213749,-0.0179305531302475,-0.088599464616345,-0.0373012327438418,0.0343715652125052,0.0369873886917027,-0.0275099286832707,-0.04870621470368,1.17193358977066,0.206955793396334,0.37287916713303,0.195426667904519,-0.0416587451701487,-0.0153032926309222,0.0612284932775844,0.0579795513088018,0.0190580674555836,0.0182915601837568,-0.0513280180027144,0.0200696185379815,0.156236066049504,-0.00536252023330009,0.290447212751532,-0.0361318278648087,0.412335709678819,0.00873564881405096,-0.0165590906892718,0.0263512769622197,-0.0472115767196178,0.0891364392514673,0.00917959184164987,0.231697702444498,0.198206151945635,0.356021651700838,0.371702125339906,0.0311748990428592,0.0131019678274198,-0.00643419488112968,-0.036711454324644,-0.0467166496272692,-0.0380209496298943,-0.0512311881761601,-0.0437894116622634,-0.0397667513042192,-0.0208879544286857,-0.0385811059917833,-0.0518051918294111,-0.0396375745312863,0.0328585115727614,0.0301765800275454,-0.0184324190401778,-0.00713529808704833,0.0630568946391273,-0.00690398531802131,0.0450168730951547,-0.0314128742917691,0.0220567682697476,-0.0314926373305302,-0.0195795611352279,0.0461478559989942,0.00434405096443592,-0.00794137171040399,0.0245013413962143,-0.114504721591559,-0.116929598873958,-0.108053851001035,-0.105723254458632,-0.0962598277809435,-0.107437446642092,-0.0959128580450612,-0.0724102570118964,-0.0914898014127347,-0.0654595178927355,-0.0410573308980211,-0.0793971137611491,-0.0976600558934335,-0.127958158003879,-0.106161917039275,-0.0204470597485279,-0.0153856157858712,0.00756732623718785,-0.0313771331461615,0.0127156451616013,-0.0956342995610656,-0.0862686990934225,-0.104764268013218,-0.105606279083434,-0.0932678983179506,-0.125284266640917,-0.116856562799901,-0.0797909427201358,-0.0706706311264303,-0.0450959211329584,-0.0677093082913704,-0.0759410962525343,-0.0426549190879058,-0.06142414575698,-0.040962921052809,-0.089609489328957,-0.0851661728081178,-0.0585910431151857,-0.10144300407507,-0.0993426211706976,-0.106184355200351,-0.126818648673276
"GID9527622",-0.0549781129865506,-0.0554931176339016,-0.0653887409865735,-0.0536233053292778,-0.0317932842984158,-0.0642760917559815,-0.0571284075630251,-0.0289126850002276,-0.0492428724649676,-0.0211404974994034,0.00623173558437521,0.0510622323466902,0.000871632696957872,-0.0205834251432074,0.206955793396334,0.894961659448504,0.185773496675921,0.224998712919769,-0.0224298007833189,0.00597653295726572,0.0689647251624139,0.0541289660908417,0.00477799649207251,0.052302499254453,-0.0671073220940064,0.0886732517605406,0.151668393489247,-0.0343971644585634,0.228782282391978,-0.0421667769138445,0.187574317386499,0.0674100596042439,0.0189269114684834,0.0172616875781771,-0.0181070039048908,0.0854894591011995,0.0900552887944815,0.245845404279307,0.229554614053216,0.303582692824879,0.205058481965141,-0.0119766714683896,0.0262881276054595,-0.00473932877107208,0.00495386528977076,-0.00830085135835217,0.00557735558817391,-0.0540907688428207,0.00109114272154317,0.0108542945757476,-0.0141546153836394,0.00991185206128105,-0.014126550590904,0.00811940889038607,0.0562422348113056,0.064964081000011,0.000417371500967386,0.0264019016969904,0.0816459068695573,0.00950445653448687,0.0540407423481267,-0.00567653387725541,0.0516758519180113,-0.0145494985182573,-0.0389539285831537,-0.00729278667851523,-0.0266569282838839,0.00209679600293959,0.015742670109943,-0.108101121910112,-0.09435785595268,-0.0839711689019557,-0.0976208811684097,-0.120684918959358,-0.0859156094023289,-0.117235687609966,-0.0701229245853257,-0.120130228656018,-0.081450167952027,-0.027842904224368,-0.0748959483216507,-0.05126622672413,-0.0944439018562273,-0.109212230535551,-0.0102780465740904,-0.0119567264135513,0.00327337229722401,-0.0268269542119425,-0.0278856042238483,-0.105758631058768,-0.0868509368690367,-0.10902656642554,-0.107005445978066,-0.100009430491359,-0.0963811143542638,-0.111492083093838,-0.0699130001274006,-0.0557103803405777,-0.0383631949482237,-0.0505679845619134,-0.104579187547149,-0.0838605216648843,-0.0857103625207585,-0.0521212222090519,-0.0882651782310333,-0.0701796202388697,-0.053217409215043,-0.0617695601473057,-0.0805568060124104,-0.0880209055894348,-0.108844538563946
"GID9527626",-0.040042006645067,-0.0578127210424007,-0.0571510618864474,-0.077401091316125,-0.048925165893575,-0.0633822068550395,-0.0533704596037505,-0.041665343520914,-0.0709563370398313,-0.0199949975394919,-0.0315476121484973,0.00278033700061597,-0.0537405875458898,-0.0209628639570259,0.37287916713303,0.185773496675921,0.977235363771623,0.200606572150279,3.76032727152307e-05,0.00834664674168472,0.0864970948924251,0.0854330703789448,0.0486761744704606,0.0418581214929159,-0.0596513978149113,0.0814750763741638,0.171918415666352,-0.0103027779283531,0.152875602393324,-0.103658442901895,0.215274142596022,0.0611163147988844,-0.012346570262181,-0.0461406067654108,-0.0631217091778841,0.134511376801148,0.0455114614442788,0.206979722384049,0.190029714138427,0.326187184882787,0.20866615732059,0.000627954793408483,0.0279780152749485,-0.0106304571921359,-0.0396310175268538,-0.0552073397756949,-0.0400951069292376,-0.0692533920696771,-0.0396398422049848,-0.0489402965909966,-0.0222250789165881,-0.0363906153085902,-0.0265358658340966,-0.0394662773749371,0.0407515526460858,0.0488758827154117,-0.00103622722002283,0.019051507367261,0.0773515069602905,0.0235481519278936,0.0438160467454966,-0.00700592373211877,0.0514973937214962,-0.0150220315358412,-0.0323363657436351,-0.00882578289062169,-0.0285275077359248,-0.0325192541521894,-0.0156530611911434,-0.0699228082675065,-0.063462327611082,-0.0586851984341365,-0.0893211718398823,-0.0698957884126333,-0.0583697206355599,-0.0955936533369655,-0.0680336931241273,-0.0761924332097985,-0.0667858825661181,-0.0542057699876726,-0.0892721105498382,-0.0821857339399354,-0.098286282605197,-0.0709406894693365,-0.032142838906546,-0.0408037828827374,-0.00909656993793724,-0.048684167423652,-0.0283203936924237,-0.0719287057189008,-0.0568975214716718,-0.0865146083760643,-0.0810406934577778,-0.054626024802646,-0.0643306767846998,-0.0822651564226323,-0.0562877648599246,-0.0424588083798995,-0.0397262518576393,-0.0373558836006166,-0.0653558734031789,-0.0515970430659481,-0.0281513599304662,-0.037574533611444,-0.072228715279734,-0.062612491341552,-0.0817038467513156,-0.0684570793758769,-0.0639856403834795,-0.0686722393722149,-0.0930794900822247
"GID9527633",-0.0225383608063263,-0.0216030748005334,-0.0413202701850991,-0.0456677438065776,0.0034896704789231,-0.0552721199096422,-0.0340421671857222,-0.0149092813283247,-0.0397549568126342,-0.00221334248760896,-0.00923993052623661,-0.037915822463666,-0.00779249607314085,-4.28094512155045e-05,0.195426667904519,0.224998712919769,0.200606572150279,0.781296378847699,0.00638193860251682,-0.0259691305061193,0.0806519299821313,0.0228543281831394,-0.0115025669375021,0.0148834875918865,-0.0640515226475874,0.0329498041950047,0.0883305406031187,0.0107252739141544,0.215078399782251,-0.0321016208419975,0.232326379460944,0.0371466333554702,0.0178322881185411,0.0215534287647668,-0.011346583937049,0.0940418616291779,0.00232311484199014,0.192393222656639,0.247688226765841,0.133273450962017,0.237778949118465,-0.0261444330427782,-0.00120580094031942,-0.0449221802900892,-0.0288463904123839,-0.0412172368352847,-0.0277984381024037,-0.0924416705209572,-0.030159177493992,-0.022231514916326,-0.0524287094962215,-0.0238156996514132,-0.0109769046529289,-0.025066725905614,0.0226347193533363,0.0222063489838326,-0.0104871640562408,0.0062576922239419,0.0423009286906168,0.0246530119006966,0.0307640434288509,-0.00460950878466398,0.00350183963104351,-0.0286965817424599,-0.0402740729794542,-0.00488182454195354,-0.00654302580929532,-0.021910816349371,-0.0168287280606594,-0.0871594724157961,-0.0554912000154411,-0.0503928271960022,-0.061424435006296,-0.0417589819968861,-0.0479958707166825,-0.0806924636870892,-0.0839093208061998,-0.0626005804175211,-0.0454817308663271,-0.0594355155005844,-0.0836486848044073,-0.0346743613417452,-0.0673846964196928,-0.0768762388126079,-0.00238513070504266,-0.0367469553472138,0.00930865290054523,-0.00397102798881528,-0.0176892765792495,-0.076099553945002,-0.0700352794194381,-0.0879866974444954,-0.0687924508685992,-0.0565821533841532,-0.0596223576264548,-0.058514184127983,-0.0324402562977351,-0.0258346718844403,-0.0745011632726103,-0.0203368372876456,-0.0735511032205255,-0.052010940014862,-0.0226758095303152,-0.0744782336920645,-0.0549329859732468,-0.0403472210591815,-0.0701271768886943,-0.0258042522571695,-0.0509204666716149,-0.0470954903491012,-0.0744800368114149
"GID9527639",-0.010973472444541,-0.00261100214571585,0.0174225207048638,-0.0789165561828627,-0.0166839840522938,-0.0282641129204373,-0.00878592658991283,-0.0157005611617414,-0.0132602850958588,-0.0252154201201896,-0.0391195734615416,-0.0397179547546762,-0.0376335871658287,0.205313606191361,-0.0416587451701487,-0.0224298007833189,3.76032727152307e-05,0.00638193860251682,0.283589164770683,0.0135505866860515,-0.00560876293211889,-0.0228944881013009,0.00564158269434046,0.000631539430306499,-0.00258610728243214,0.00115993715771133,0.0349634570234867,0.0255223892937198,-0.0401438795300317,-0.0307571258435101,-0.0214853376951896,-0.00441895327402266,-0.0236331100451612,-0.00830453831775332,-0.0310103334641067,-0.0240730602967088,-0.000204384136843403,-0.0296892687489229,-0.00707641405311356,-0.0350592324526248,-0.0222399143042219,-0.0302039444029194,0.00864925622817897,-0.0584709734695801,-0.0576074080832096,-0.0463913565732973,-0.0526365660732641,-0.0339458354812042,-0.0483272638438443,-0.0231312402983803,-0.0494421362416889,-0.0520361735882239,0.0387354526173034,-0.0496991019280439,0.0370230393874027,0.0346718167477808,0.109394528501232,0.0828182224104504,0.01008094743948,0.110585044085627,0.00929410074251049,0.148699366661343,0.0338675794384763,0.158051055083958,-0.00324304299827353,-0.0352081385968245,-0.00611607278830001,-0.000567995812094977,-0.02940389295184,-0.0073043343447333,-0.00771728019359971,-0.00485499543004672,-0.0219671279201398,-0.0402523193949276,0.000723019231240238,-0.0157140752847689,-0.00520438195014165,0.0116403454826125,0.0236051185124851,-0.0122311483680224,-0.00307123398945187,-0.00383676269658398,-0.00469159097393363,-0.0403946550434027,0.076796988328131,0.0555750706387023,0.00722108640601114,0.0320564725597748,-0.0100567442855426,-0.00112091171598268,-0.00116074406563092,-0.0212072867576773,-0.0103395944806718,-0.00685277625768593,-0.0139958969576055,-0.0268598019966679,0.000792181231728967,0.0114584506379033,-0.00435903319244999,0.0238292062482706,0.00665964017884236,-0.000609346282884476,-0.0131210529769367,-0.00402912095398046,-0.0326638362870533,-0.00288741544725161,-0.0476137271875651,0.0348517155621212,0.0115551759791298,-0.0105245551033099,-0.0316204209716801
"GID9527641",0.0335080291209288,0.0361061590224131,0.0309339269961201,-0.053099132415958,0.0115962145484681,0.0700171670191379,0.0629468087366504,0.0439723080937338,0.00398131423452032,0.0560519978398113,-0.00266634783783948,-0.00551170009270967,-0.00897078604069324,0.0118811793842952,-0.0153032926309222,0.00597653295726572,0.00834664674168472,-0.0259691305061193,0.0135505866860515,0.978925351443203,0.0542055192873001,0.118589169703789,0.203555328814787,0.0774940923332454,0.051087782870955,0.183577992473666,0.0393191320601813,0.00490286888989119,-0.014505725517356,-0.0159992207442122,-0.0324178596575227,0.163793266298809,0.00637506532441488,0.00224841488116806,0.0312896327292851,0.0680921139459215,0.172703927567804,0.0143779076189396,-0.0101374768577458,0.0197021815378086,-0.0233932338303055,-0.00372820249526879,0.0976330072039932,-0.103628590571302,-0.0939729253793766,-0.0875894076220513,-0.083556222299676,-0.0726365892133842,-0.0835543159834487,-0.0716452376470163,-0.0886227118875795,-0.0857138010102189,-0.0389988352541791,-0.0919889760956271,0.0480654400124817,0.0807772838987991,0.0533330901384032,0.0806342389560883,0.0686259214738376,0.0376027854629986,0.0618378567466701,0.0360980173009643,0.103495011435832,0.0489904077403611,-0.0729021786271202,-0.0860000484463622,-0.0753653672621222,-0.0503009938538596,-0.0748755388023446,-0.0578892914152655,-0.0464310394717897,-0.0525935405357308,-0.0661351668509443,-0.0810595302311831,-0.0524775132761007,-0.0617365142133733,-0.00547280502238324,-0.0121802730726289,0.00449983695112946,-0.014537977471049,-0.0100363036405501,-0.0752820091886045,-0.0775987042153014,-0.0719188716955239,-0.0251339442131787,-0.0397494453525478,-0.0870634167666963,-0.0621387966611765,-0.0839042259839443,-0.0407376284227203,-0.0522179266180584,-0.0486347070638205,-0.0364496003840418,-0.0428245398400217,-0.0648922890086802,-0.0825095381059,-0.0493204474135576,-0.00303103709445102,-0.0208023537410341,0.00925562945625629,-0.00920798114503834,-0.0317004960505829,0.00680698720598934,0.00449093295453552,-0.0250022199016615,-0.0630418799188146,-0.0526918291828742,-0.0562632693398772,-0.0692164284356902,-0.0772998274764257,-0.0390178490970643
